COM,NCOM,NREG,NDEP,F65-79,F80+,H65-79,H80+,latitude,longitude
77479,Vaires-sur-Marne,Île-de-France,Seine-et-Marne,965,440,785.0,266.0,48.8697812117,2.63565952774
77480,Valence-en-Brie,Île-de-France,Seine-et-Marne,38,26,37.0,10.0,48.4462252242,2.89307139548
77481,Vanvillé,Île-de-France,Seine-et-Marne,4,3,6.0,1.0,48.5547348508,3.11550566194
77482,Varennes-sur-Seine,Île-de-France,Seine-et-Marne,240,149,210.0,84.0,48.3685393925,2.93052193046
77483,Varreddes,Île-de-France,Seine-et-Marne,136,83,102.0,36.0,49.0058198768,2.92807790082
77484,Vaucourtois,Île-de-France,Seine-et-Marne,10,2,15.0,0.0,48.8988382748,2.95694205944
77485,Le Vaudoué,Île-de-France,Seine-et-Marne,59,15,65.0,14.0,48.3471336431,2.52187638095
77486,Vaudoy-en-Brie,Île-de-France,Seine-et-Marne,40,10,33.0,12.0,48.6975609206,3.08246340296
77487,Vaux-le-Pénil,Île-de-France,Seine-et-Marne,753,267,719.0,172.0,48.5245871061,2.69727154378
77489,Vaux-sur-Lunain,Île-de-France,Seine-et-Marne,23,61,15.0,18.0,48.2172127701,2.95608687154
77490,Vendrest,Île-de-France,Seine-et-Marne,34,20,34.0,19.0,49.0415084133,3.10843248735
77492,Verdelot,Île-de-France,Seine-et-Marne,42,24,40.0,16.0,48.8785255196,3.36521259688
77493,Verneuil-l'Étang,Île-de-France,Seine-et-Marne,149,49,145.0,32.0,48.6370893938,2.8323243324
77494,Vernou-la-Celle-sur-Seine,Île-de-France,Seine-et-Marne,155,58,138.0,37.0,48.4062374172,2.85382135685
77494,Vernou-la-Celle-sur-Seine,Île-de-France,Seine-et-Marne,155,58,138.0,37.0,48.4062374172,2.85382135685
77495,Vert-Saint-Denis,Île-de-France,Seine-et-Marne,479,190,429.0,125.0,48.5711806547,2.62717330981
77496,Vieux-Champagne,Île-de-France,Seine-et-Marne,17,2,13.0,2.0,48.5871399765,3.1382187303
77498,Vignely,Île-de-France,Seine-et-Marne,7,1,9.0,0.0,48.9326287098,2.81578532754
77500,Villebéon,Île-de-France,Seine-et-Marne,45,14,41.0,14.0,48.2049138912,2.92837301126
77501,Villecerf,Île-de-France,Seine-et-Marne,63,19,58.0,13.0,48.32726351,2.84591675983
77504,Villemaréchal,Île-de-France,Seine-et-Marne,67,14,74.0,19.0,48.2716975707,2.86854814458
77505,Villemareuil,Île-de-France,Seine-et-Marne,19,4,20.0,3.0,48.9202287763,2.98474504505
77506,Villemer,Île-de-France,Seine-et-Marne,55,27,46.0,7.0,48.303657213,2.82605774417
77507,Villenauxe-la-Petite,Île-de-France,Seine-et-Marne,38,17,27.0,13.0,48.4004012721,3.31327470557
77508,Villeneuve-le-Comte,Île-de-France,Seine-et-Marne,110,44,110.0,26.0,48.8115357459,2.83836128857
77509,Villeneuve-les-Bordes,Île-de-France,Seine-et-Marne,26,11,30.0,13.0,48.4947457361,3.03085746067
77510,Villeneuve-Saint-Denis,Île-de-France,Seine-et-Marne,68,67,58.0,19.0,48.8124542945,2.79328879273
77511,Villeneuve-sous-Dammartin,Île-de-France,Seine-et-Marne,8,10,13.0,1.0,49.0287050139,2.6367073967
77512,Villeneuve-sur-Bellot,Île-de-France,Seine-et-Marne,76,31,81.0,24.0,48.8731734921,3.33324327712
77513,Villenoy,Île-de-France,Seine-et-Marne,213,73,191.0,57.0,48.9414484528,2.85149852192
77514,Villeparisis,Île-de-France,Seine-et-Marne,1233,484,1109.0,308.0,48.9419981883,2.61700200964
77515,Villeroy,Île-de-France,Seine-et-Marne,36,3,27.0,7.0,48.9824706589,2.78307266843
77516,Ville-Saint-Jacques,Île-de-France,Seine-et-Marne,44,19,41.0,15.0,48.3445385787,2.89832891808
77517,Villevaudé,Île-de-France,Seine-et-Marne,87,57,96.0,28.0,48.9117801079,2.66224807334
77517,Villevaudé,Île-de-France,Seine-et-Marne,87,57,96.0,28.0,48.9117801079,2.66224807334
77517,Villevaudé,Île-de-France,Seine-et-Marne,87,57,96.0,28.0,48.9117801079,2.66224807334
77518,Villiers-en-Bière,Île-de-France,Seine-et-Marne,7,2,13.0,2.0,48.495422077,2.60034178878
77519,Villiers-Saint-Georges,Île-de-France,Seine-et-Marne,91,48,75.0,30.0,48.6516910276,3.40775745476
77520,Villiers-sous-Grez,Île-de-France,Seine-et-Marne,67,20,53.0,17.0,48.3144333448,2.6391835166
77521,Villiers-sur-Morin,Île-de-France,Seine-et-Marne,104,40,106.0,26.0,48.8490884714,2.86879135984
77522,Villiers-sur-Seine,Île-de-France,Seine-et-Marne,16,15,11.0,12.0,48.4563743528,3.38301719826
77523,Villuis,Île-de-France,Seine-et-Marne,22,6,21.0,10.0,48.4053424747,3.35903644752
77524,Vimpelles,Île-de-France,Seine-et-Marne,24,15,26.0,13.0,48.4430647512,3.16654310181
77525,Vinantes,Île-de-France,Seine-et-Marne,13,5,9.0,3.0,49.0033668902,2.73993236891
77526,Vincy-Manœuvre,Île-de-France,Seine-et-Marne,8,0,9.0,3.0,49.0760096587,2.95813750524
77527,Voinsles,Île-de-France,Seine-et-Marne,32,14,29.0,8.0,48.6812171201,3.01742252986
77528,Voisenon,Île-de-France,Seine-et-Marne,88,17,85.0,16.0,48.5701795365,2.66375881473
77529,Voulangis,Île-de-France,Seine-et-Marne,97,28,104.0,18.0,48.8403121801,2.88971628574
77530,Voulton,Île-de-France,Seine-et-Marne,37,3,35.0,3.0,48.6116398027,3.3397616891
77531,Voulx,Île-de-France,Seine-et-Marne,126,103,121.0,52.0,48.2852061062,2.96998252338
77532,Vulaines-lès-Provins,Île-de-France,Seine-et-Marne,1,1,1.0,0.0,48.5636143707,3.21951808619
77533,Vulaines-sur-Seine,Île-de-France,Seine-et-Marne,201,114,205.0,55.0,48.4316360223,2.7693476397
77534,Yèbles,Île-de-France,Seine-et-Marne,38,15,42.0,9.0,48.6376060545,2.7689913079
78003,Ablis,Île-de-France,Yvelines,160,81,160.0,36.0,48.5283257707,1.85096499421
78005,Achères,Île-de-France,Yvelines,979,433,759.0,254.0,48.9717990892,2.09003871824
78006,Adainville,Île-de-France,Yvelines,69,17,74.0,15.0,48.7201535833,1.66232511762
78007,Aigremont,Île-de-France,Yvelines,84,22,85.0,23.0,48.9008380509,2.0153630611
78009,Allainville,Île-de-France,Yvelines,9,7,14.0,5.0,48.4678049422,1.90248656235
78010,Les Alluets-le-Roi,Île-de-France,Yvelines,98,26,95.0,18.0,48.9143168349,1.91476236453
78013,Andelu,Île-de-France,Yvelines,24,8,25.0,6.0,48.8882282833,1.81107773324
78015,Andrésy,Île-de-France,Yvelines,885,396,734.0,211.0,48.9815454378,2.05025746939
78015,Andrésy,Île-de-France,Yvelines,885,396,734.0,211.0,48.9815454378,2.05025746939
78020,Arnouville-lès-Mantes,Île-de-France,Yvelines,49,19,49.0,10.0,48.911006894,1.72043999321
78029,Aubergenville,Île-de-France,Yvelines,629,290,558.0,154.0,48.9626916321,1.84870251915
78029,Aubergenville,Île-de-France,Yvelines,629,290,558.0,154.0,48.9626916321,1.84870251915
78030,Auffargis,Île-de-France,Yvelines,165,61,160.0,38.0,48.6842952632,1.90243823035
78031,Auffreville-Brasseuil,Île-de-France,Yvelines,47,24,48.0,17.0,48.954418567,1.70514751215
78033,Aulnay-sur-Mauldre,Île-de-France,Yvelines,72,26,69.0,11.0,48.9291229778,1.84081525646
78034,Auteuil,Île-de-France,Yvelines,58,21,69.0,8.0,48.8394911873,1.81898836973
78036,Autouillet,Île-de-France,Yvelines,35,9,37.0,10.0,48.8439307646,1.79700207496
78043,Bailly,Île-de-France,Yvelines,352,129,309.0,104.0,48.8366896896,2.08067809572
78048,Bazainville,Île-de-France,Yvelines,85,27,88.0,15.0,48.8073241204,1.66749054563
78049,Bazemont,Île-de-France,Yvelines,124,44,129.0,28.0,48.9318976597,1.87410045764
78050,Bazoches-sur-Guyonne,Île-de-France,Yvelines,44,8,40.0,11.0,48.7738475764,1.85242453244
78053,Béhoust,Île-de-France,Yvelines,40,14,37.0,9.0,48.8324001775,1.72423748749
78057,Bennecourt,Île-de-France,Yvelines,107,60,104.0,34.0,49.0479974948,1.57232432462
78062,Beynes,Île-de-France,Yvelines,564,160,526.0,141.0,48.854444414,1.86989017513
78062,Beynes,Île-de-France,Yvelines,564,160,526.0,141.0,48.854444414,1.86989017513
78062,Beynes,Île-de-France,Yvelines,564,160,526.0,141.0,48.854444414,1.86989017513
78068,Blaru,Île-de-France,Yvelines,56,24,46.0,11.0,49.0407915695,1.48063662849
78070,Boinville-en-Mantois,Île-de-France,Yvelines,18,9,21.0,4.0,48.9284835934,1.74928034755
78071,Boinville-le-Gaillard,Île-de-France,Yvelines,37,11,30.0,9.0,48.4958030642,1.87115102424
78072,Boinvilliers,Île-de-France,Yvelines,24,8,18.0,4.0,48.9204900199,1.66289347528
78073,Bois-d'Arcy,Île-de-France,Yvelines,739,340,607.0,233.0,48.8044185716,2.01911294303
78076,Boissets,Île-de-France,Yvelines,22,7,17.0,5.0,48.8587317942,1.58768309542
78077,La Boissière-École,Île-de-France,Yvelines,47,10,47.0,10.0,48.6898883767,1.66775518226
78082,Boissy-Mauvoisin,Île-de-France,Yvelines,44,7,46.0,6.0,48.9658595506,1.58159815753
78084,Boissy-sans-Avoir,Île-de-France,Yvelines,34,7,38.0,5.0,48.8210401327,1.79753784845
78087,Bonnelles,Île-de-France,Yvelines,145,33,145.0,26.0,48.6181895067,2.0296290825
78089,Bonnières-sur-Seine,Île-de-France,Yvelines,274,204,217.0,93.0,49.0200145553,1.57058771832
78090,Bouafle,Île-de-France,Yvelines,161,70,122.0,46.0,48.9605828143,1.8971510926
78092,Bougival,Île-de-France,Yvelines,549,270,435.0,160.0,48.8635986439,2.13760707765
78096,Bourdonné,Île-de-France,Yvelines,49,22,40.0,12.0,48.7543239729,1.65394025504
78104,Breuil-Bois-Robert,Île-de-France,Yvelines,59,12,54.0,7.0,48.9436009662,1.71471708447
78107,Bréval,Île-de-France,Yvelines,151,76,123.0,40.0,48.9549709174,1.54155385963
78108,Les Bréviaires,Île-de-France,Yvelines,77,23,99.0,15.0,48.7212410686,1.81639481084
78113,Brueil-en-Vexin,Île-de-France,Yvelines,42,10,39.0,5.0,49.0264206637,1.81316986042
78117,Buc,Île-de-France,Yvelines,419,152,338.0,130.0,48.7718338876,2.12394286717
78118,Buchelay,Île-de-France,Yvelines,184,75,184.0,54.0,48.9837019552,1.67436909003
78120,Bullion,Île-de-France,Yvelines,128,38,122.0,31.0,48.6245810321,1.98307952001
78123,Carrières-sous-Poissy,Île-de-France,Yvelines,772,345,718.0,187.0,48.9455638989,2.02913706544
78123,Carrières-sous-Poissy,Île-de-France,Yvelines,772,345,718.0,187.0,48.9455638989,2.02913706544
78124,Carrières-sur-Seine,Île-de-France,Yvelines,751,268,648.0,211.0,48.9119335064,2.17838235323
78125,La Celle-les-Bordes,Île-de-France,Yvelines,76,16,70.0,12.0,48.6416446846,1.94488436228
78126,La Celle-Saint-Cloud,Île-de-France,Yvelines,1426,765,1037.0,422.0,48.8469487124,2.13519126228
78128,Cernay-la-Ville,Île-de-France,Yvelines,136,40,123.0,30.0,48.6696344922,1.95970981041
78133,Chambourcy,Île-de-France,Yvelines,410,227,343.0,139.0,48.8960592796,2.03321565205
78138,Chanteloup-les-Vignes,Île-de-France,Yvelines,426,158,478.0,114.0,48.9759961298,2.03199829577
78140,Chapet,Île-de-France,Yvelines,107,42,94.0,33.0,48.9681465305,1.9401229913
78143,Châteaufort,Île-de-France,Yvelines,78,24,75.0,17.0,48.7390044414,2.09509831044
78146,Chatou,Île-de-France,Yvelines,1944,1165,1521.0,637.0,48.8965574645,2.15393458329
78147,Chaufour-lès-Bonnières,Île-de-France,Yvelines,28,6,36.0,6.0,49.0158393703,1.48536401441
78152,Chavenay,Île-de-France,Yvelines,142,49,132.0,49.0,48.8483573502,1.98288004519
78158,Le Chesnay-Rocquencourt,Île-de-France,Yvelines,3015,1579,2050.0,869.0,48.8272397742,2.13014908209
78158,Le Chesnay-Rocquencourt,Île-de-France,Yvelines,3015,1579,2050.0,869.0,48.8272397742,2.13014908209
78160,Chevreuse,Île-de-France,Yvelines,423,228,363.0,131.0,48.707150143,2.03714431459
78162,Choisel,Île-de-France,Yvelines,45,17,39.0,11.0,48.6739368242,2.01450641994
78163,Civry-la-Forêt,Île-de-France,Yvelines,24,7,18.0,8.0,48.8642006092,1.61682938801
78164,Clairefontaine-en-Yvelines,Île-de-France,Yvelines,58,51,61.0,22.0,48.6167741818,1.90638035997
78165,Les Clayes-sous-Bois,Île-de-France,Yvelines,1211,503,955.0,326.0,48.8186406601,1.9840595554
78168,Coignières,Île-de-France,Yvelines,266,96,297.0,60.0,48.7497670046,1.91381870273
78171,Condé-sur-Vesgre,Île-de-France,Yvelines,82,23,67.0,14.0,48.7324954071,1.67372721841
78172,Conflans-Sainte-Honorine,Île-de-France,Yvelines,1967,1394,1679.0,722.0,49.0001007823,2.0990719052
78185,Courgent,Île-de-France,Yvelines,39,9,39.0,4.0,48.8957168468,1.65941323514
78188,Cravent,Île-de-France,Yvelines,21,7,26.0,2.0,48.9895744703,1.48459959094
78189,Crespières,Île-de-France,Yvelines,141,29,124.0,32.0,48.8822021619,1.921122695
78190,Croissy-sur-Seine,Île-de-France,Yvelines,757,403,579.0,247.0,48.8787825592,2.13541164589
78192,Dammartin-en-Serve,Île-de-France,Yvelines,56,20,54.0,14.0,48.9114065992,1.61781290103
78193,Dampierre-en-Yvelines,Île-de-France,Yvelines,99,25,96.0,26.0,48.7037164037,1.97307941128
78193,Dampierre-en-Yvelines,Île-de-France,Yvelines,99,25,96.0,26.0,48.7037164037,1.97307941128
78194,Dannemarie,Île-de-France,Yvelines,20,4,23.0,2.0,48.7639707435,1.60896965722
78196,Davron,Île-de-France,Yvelines,19,9,16.0,5.0,48.8636419011,1.94749093682
78202,Drocourt,Île-de-France,Yvelines,32,14,31.0,8.0,49.0519623345,1.76822079992
78206,Ecquevilly,Île-de-France,Yvelines,251,94,228.0,84.0,48.9459356042,1.92004051912
78208,Élancourt,Île-de-France,Yvelines,1461,352,1182.0,335.0,48.7781596518,1.96049898519
78209,Émancé,Île-de-France,Yvelines,64,17,68.0,12.0,48.5912443616,1.73390174623
78217,Épône,Île-de-France,Yvelines,523,164,448.0,116.0,48.9471759683,1.81269584925
78220,Les Essarts-le-Roi,Île-de-France,Yvelines,488,191,412.0,105.0,48.716019265,1.8952517006
78220,Les Essarts-le-Roi,Île-de-France,Yvelines,488,191,412.0,105.0,48.716019265,1.8952517006
78224,L'Étang-la-Ville,Île-de-France,Yvelines,343,197,310.0,150.0,48.8674116059,2.06048754387
78227,Évecquemont,Île-de-France,Yvelines,55,13,61.0,11.0,49.0172176913,1.94219313244
78230,La Falaise,Île-de-France,Yvelines,30,9,25.0,8.0,48.9369496827,1.82537874212
78231,Favrieux,Île-de-France,Yvelines,14,5,15.0,4.0,48.9448446994,1.64166996008
78233,Feucherolles,Île-de-France,Yvelines,215,76,203.0,69.0,48.8800880696,1.97983777956
78234,Flacourt,Île-de-France,Yvelines,8,4,9.0,3.0,48.9323338229,1.64260422917
78236,Flexanville,Île-de-France,Yvelines,31,13,26.0,7.0,48.8551084372,1.74312032703
78237,Flins-Neuve-Église,Île-de-France,Yvelines,6,2,12.0,2.0,48.8927473667,1.57663299283
78238,Flins-sur-Seine,Île-de-France,Yvelines,150,63,159.0,38.0,48.9673692016,1.87272187331
78239,Follainville-Dennemont,Île-de-France,Yvelines,140,64,124.0,36.0,49.0229954846,1.70861078904
78242,Fontenay-le-Fleury,Île-de-France,Yvelines,899,386,649.0,239.0,48.8177984988,2.04662335413
78245,Fontenay-Mauvoisin,Île-de-France,Yvelines,41,4,36.0,8.0,48.9610924482,1.64777778517
78246,Fontenay-Saint-Père,Île-de-France,Yvelines,72,25,63.0,14.0,49.0279919911,1.75448471704
78255,Freneuse,Île-de-France,Yvelines,311,122,255.0,77.0,49.0495054013,1.61035317023
78261,Gaillon-sur-Montcient,Île-de-France,Yvelines,34,16,35.0,15.0,49.0298577394,1.89797446964
78262,Galluis,Île-de-France,Yvelines,62,20,74.0,16.0,48.7975623096,1.79110153574
78263,Gambais,Île-de-France,Yvelines,156,41,182.0,27.0,48.7796089951,1.67651742335
78264,Gambaiseuil,Île-de-France,Yvelines,7,1,10.0,0.0,48.7565484282,1.72527322588
78265,Garancières,Île-de-France,Yvelines,184,55,172.0,40.0,48.8236041214,1.75831799114
78267,Gargenville,Île-de-France,Yvelines,434,281,430.0,131.0,48.9931450718,1.81069376214
78269,Gazeran,Île-de-France,Yvelines,108,80,109.0,41.0,48.6334275463,1.77758974594
78276,Gommecourt,Île-de-France,Yvelines,44,18,36.0,11.0,49.0711557318,1.5943070354
78278,Goupillières,Île-de-France,Yvelines,34,10,30.0,11.0,48.8811163086,1.76679868988
78281,Goussonville,Île-de-France,Yvelines,26,7,30.0,8.0,48.9235015144,1.76677229339
78283,Grandchamp,Île-de-France,Yvelines,16,7,20.0,0.0,48.7197572172,1.61429077254
78285,Gressey,Île-de-France,Yvelines,34,14,38.0,6.0,48.8328470856,1.60339390976
78289,Grosrouvre,Île-de-France,Yvelines,72,22,86.0,20.0,48.7803262238,1.75722546892
78290,Guernes,Île-de-France,Yvelines,56,26,62.0,16.0,49.0153671856,1.64238528866
78291,Guerville,Île-de-France,Yvelines,149,42,138.0,34.0,48.9523717718,1.74080558769
78296,Guitrancourt,Île-de-France,Yvelines,45,7,47.0,5.0,49.0075668772,1.77906463847
78297,Guyancourt,Île-de-France,Yvelines,1083,323,999.0,168.0,48.7730783892,2.07605207737
78297,Guyancourt,Île-de-France,Yvelines,1083,323,999.0,168.0,48.7730783892,2.07605207737
78297,Guyancourt,Île-de-France,Yvelines,1083,323,999.0,168.0,48.7730783892,2.07605207737
78299,Hardricourt,Île-de-France,Yvelines,155,57,134.0,41.0,49.0109340921,1.88729984064
78300,Hargeville,Île-de-France,Yvelines,21,4,19.0,7.0,48.8952160962,1.74614665372
78302,La Hauteville,Île-de-France,Yvelines,17,3,15.0,4.0,48.7048932149,1.62739461782
78305,Herbeville,Île-de-France,Yvelines,23,3,22.0,5.0,48.9026044293,1.89020414118
78307,Hermeray,Île-de-France,Yvelines,96,20,87.0,16.0,48.653842919,1.68849471188
78310,Houdan,Île-de-France,Yvelines,320,219,185.0,96.0,48.7988973157,1.59677099646
78311,Houilles,Île-de-France,Yvelines,1847,915,1433.0,455.0,48.9265781359,2.1874640255
78314,Issou,Île-de-France,Yvelines,213,66,191.0,40.0,48.9869955946,1.7891449839
78317,Jambville,Île-de-France,Yvelines,45,15,45.0,14.0,49.0484754419,1.84836541189
78320,Notre-Dame-de-la-Mer,Île-de-France,Yvelines,54,9,53.0,9.0,49.0353541387,1.53724970145
78321,Jouars-Pontchartrain,Île-de-France,Yvelines,365,248,345.0,124.0,48.7904544648,1.90784227893
78322,Jouy-en-Josas,Île-de-France,Yvelines,497,276,401.0,183.0,48.7661635434,2.16266396041
78324,Jouy-Mauvoisin,Île-de-France,Yvelines,55,14,57.0,7.0,48.9744681009,1.64659377662
78325,Jumeauville,Île-de-France,Yvelines,38,13,35.0,9.0,48.9066083606,1.78398775719
78327,Juziers,Île-de-France,Yvelines,248,106,226.0,61.0,48.9999173467,1.84036602544
78329,Lainville-en-Vexin,Île-de-France,Yvelines,45,15,43.0,7.0,49.0624169047,1.81689951894
78334,Lévis-Saint-Nom,Île-de-France,Yvelines,145,33,134.0,39.0,48.7266074685,1.93544246617
78335,Limay,Île-de-France,Yvelines,727,314,784.0,245.0,48.9946438183,1.7398704848
78337,Limetz-Villez,Île-de-France,Yvelines,140,33,114.0,37.0,49.0598121683,1.55067599473
78343,Les Loges-en-Josas,Île-de-France,Yvelines,100,48,97.0,44.0,48.7624385138,2.13911723694
78344,Lommoye,Île-de-France,Yvelines,39,10,33.0,13.0,48.9973952578,1.51644406225
78346,Longnes,Île-de-France,Yvelines,78,33,89.0,11.0,48.9228573814,1.57947128882
78349,Longvilliers,Île-de-France,Yvelines,37,17,31.0,10.0,48.5741940135,1.99920343837
78350,Louveciennes,Île-de-France,Yvelines,552,477,457.0,239.0,48.8590188206,2.11364039022
78354,Magnanville,Île-de-France,Yvelines,490,338,428.0,146.0,48.9681925896,1.68567158514
78356,Magny-les-Hameaux,Île-de-France,Yvelines,511,121,449.0,84.0,48.7410207273,2.0519793397
78356,Magny-les-Hameaux,Île-de-France,Yvelines,511,121,449.0,84.0,48.7410207273,2.0519793397
78358,Maisons-Laffitte,Île-de-France,Yvelines,1557,1068,1210.0,645.0,48.9523369002,2.15161594901
78361,Mantes-la-Jolie,Île-de-France,Yvelines,2289,1133,2346.0,754.0,48.9981665392,1.69337806821
78362,Mantes-la-Ville,Île-de-France,Yvelines,1095,569,1079.0,324.0,48.9747939435,1.71205571778
78364,Marcq,Île-de-France,Yvelines,50,14,44.0,12.0,48.8642310591,1.82382085659
78366,Mareil-le-Guyon,Île-de-France,Yvelines,28,13,21.0,7.0,48.7910883719,1.85148876174
78367,Mareil-Marly,Île-de-France,Yvelines,254,126,219.0,86.0,48.8807836526,2.07668355901
78368,Mareil-sur-Mauldre,Île-de-France,Yvelines,149,38,148.0,36.0,48.8886067884,1.87528129432
78372,Marly-le-Roi,Île-de-France,Yvelines,1340,741,925.0,335.0,48.865007453,2.09125004298
78372,Marly-le-Roi,Île-de-France,Yvelines,1340,741,925.0,335.0,48.865007453,2.09125004298
78380,Maule,Île-de-France,Yvelines,402,170,349.0,117.0,48.9078548612,1.83959534526
78381,Maulette,Île-de-France,Yvelines,80,17,54.0,16.0,48.7839119459,1.61644019132
78381,Maulette,Île-de-France,Yvelines,80,17,54.0,16.0,48.7839119459,1.61644019132
78382,Maurecourt,Île-de-France,Yvelines,246,112,233.0,64.0,48.998753885,2.05297771853
78383,Maurepas,Île-de-France,Yvelines,1451,571,1140.0,422.0,48.7698393561,1.92404037065
78384,Médan,Île-de-France,Yvelines,93,30,98.0,30.0,48.9548235398,1.98757804173
78385,Ménerville,Île-de-France,Yvelines,18,1,16.0,2.0,48.9566835717,1.59610818145
78389,Méré,Île-de-France,Yvelines,143,60,130.0,33.0,48.7955470885,1.81994051826
78391,Méricourt,Île-de-France,Yvelines,21,10,29.0,12.0,49.0370419554,1.62393586388
78396,Le Mesnil-le-Roi,Île-de-France,Yvelines,444,266,372.0,131.0,48.9257999518,2.1221732386
78396,Le Mesnil-le-Roi,Île-de-France,Yvelines,444,266,372.0,131.0,48.9257999518,2.1221732386
78397,Le Mesnil-Saint-Denis,Île-de-France,Yvelines,569,269,477.0,158.0,48.7402250614,1.96613835861
78398,Les Mesnuls,Île-de-France,Yvelines,88,11,74.0,16.0,48.754542649,1.83436184333
78401,Meulan-en-Yvelines,Île-de-France,Yvelines,520,268,392.0,150.0,49.0064171984,1.91317556338
78402,Mézières-sur-Seine,Île-de-France,Yvelines,189,62,169.0,56.0,48.953428636,1.78287413415
78403,Mézy-sur-Seine,Île-de-France,Yvelines,146,92,142.0,38.0,49.0032908553,1.86919580679
78404,Millemont,Île-de-France,Yvelines,23,5,19.0,6.0,48.8080583549,1.72531897998
78406,Milon-la-Chapelle,Île-de-France,Yvelines,41,16,24.0,8.0,48.7284642837,2.04661853944
78407,Mittainville,Île-de-France,Yvelines,46,10,46.0,13.0,48.6632271873,1.63564999259
78410,Moisson,Île-de-France,Yvelines,59,20,59.0,15.0,49.0682573401,1.66415011183
78413,Mondreville,Île-de-France,Yvelines,19,4,19.0,5.0,48.9042583015,1.55787016876
78415,Montainville,Île-de-France,Yvelines,35,15,22.0,9.0,48.8802024049,1.85246452448
78416,Montalet-le-Bois,Île-de-France,Yvelines,11,5,16.0,5.0,49.0489897377,1.82996135013
78417,Montchauvet,Île-de-France,Yvelines,18,8,20.0,6.0,48.8916704709,1.62681497392
78418,Montesson,Île-de-France,Yvelines,854,414,796.0,207.0,48.9172263937,2.1399267913
78420,Montfort-l'Amaury,Île-de-France,Yvelines,268,351,221.0,130.0,48.771347152,1.80894544858
78423,Montigny-le-Bretonneux,Île-de-France,Yvelines,1865,432,1676.0,288.0,48.779658781,2.02952194549
78431,Morainvilliers,Île-de-France,Yvelines,182,56,171.0,33.0,48.9343458176,1.94550312886
78437,Mousseaux-sur-Seine,Île-de-France,Yvelines,48,16,45.0,9.0,49.0512755444,1.65045587517
78439,Mulcent,Île-de-France,Yvelines,7,1,4.0,0.0,48.8784123632,1.65209205778
78440,Les Mureaux,Île-de-France,Yvelines,1535,535,1842.0,416.0,48.9888041078,1.91363448925
78442,Neauphle-le-Château,Île-de-France,Yvelines,211,67,189.0,59.0,48.8130997421,1.90470412718
78443,Neauphle-le-Vieux,Île-de-France,Yvelines,44,15,38.0,6.0,48.8151801039,1.85898101008
78444,Neauphlette,Île-de-France,Yvelines,54,9,44.0,12.0,48.935347635,1.54227113276
78451,Nézel,Île-de-France,Yvelines,59,26,66.0,22.0,48.9422397324,1.83927892943
78455,Noisy-le-Roi,Île-de-France,Yvelines,657,393,564.0,238.0,48.8465154476,2.05479110499
78460,Oinville-sur-Montcient,Île-de-France,Yvelines,94,31,89.0,24.0,49.0255099055,1.84612045415
78464,Orcemont,Île-de-France,Yvelines,64,10,60.0,5.0,48.5968578246,1.80955275599
78465,Orgerus,Île-de-France,Yvelines,222,72,181.0,54.0,48.8379711706,1.69620236301
78466,Orgeval,Île-de-France,Yvelines,392,172,355.0,123.0,48.9164887331,1.96928773573
78470,Orphin,Île-de-France,Yvelines,55,15,67.0,22.0,48.5760592256,1.78299740529
78472,Orsonville,Île-de-France,Yvelines,21,5,17.0,1.0,48.4779086815,1.82683665622
78474,Orvilliers,Île-de-France,Yvelines,31,13,28.0,9.0,48.8548104012,1.64252100195
78475,Osmoy,Île-de-France,Yvelines,21,7,24.0,5.0,48.8640021137,1.71710528225
78478,Paray-Douaville,Île-de-France,Yvelines,7,3,7.0,1.0,48.4599663329,1.86291670006
78481,Le Pecq,Île-de-France,Yvelines,1182,752,770.0,383.0,48.8936170481,2.10503635898
78484,Perdreauville,Île-de-France,Yvelines,41,15,50.0,8.0,48.9704575821,1.61325162938
78486,Le Perray-en-Yvelines,Île-de-France,Yvelines,505,185,470.0,121.0,48.6968018136,1.84356131142
78490,Plaisir,Île-de-France,Yvelines,1949,795,1446.0,334.0,48.8126082296,1.94698515715
78497,Poigny-la-Forêt,Île-de-France,Yvelines,72,83,67.0,36.0,48.6829262881,1.75440035013
78498,Poissy,Île-de-France,Yvelines,2429,1341,1978.0,717.0,48.9235359371,2.02715552772
78498,Poissy,Île-de-France,Yvelines,2429,1341,1978.0,717.0,48.9235359371,2.02715552772
78499,Ponthévrard,Île-de-France,Yvelines,39,6,31.0,10.0,48.5499350037,1.90806414752
78501,Porcheville,Île-de-France,Yvelines,177,57,167.0,70.0,48.9761864885,1.76831015347
78502,Le Port-Marly,Île-de-France,Yvelines,228,140,217.0,59.0,48.8804759755,2.10903947427
78505,Prunay-le-Temple,Île-de-France,Yvelines,24,6,22.0,3.0,48.8592898143,1.67130114666
78506,Prunay-en-Yvelines,Île-de-France,Yvelines,62,20,61.0,12.0,48.5267627187,1.80513972814
78506,Prunay-en-Yvelines,Île-de-France,Yvelines,62,20,61.0,12.0,48.5267627187,1.80513972814
78513,La Queue-les-Yvelines,Île-de-France,Yvelines,180,130,136.0,54.0,48.8027893482,1.76744000641
78516,Raizeux,Île-de-France,Yvelines,67,24,81.0,15.0,48.6356143673,1.68906925205
78517,Rambouillet,Île-de-France,Yvelines,2125,1203,1639.0,602.0,48.6539051954,1.82652871851
78518,Rennemoulin,Île-de-France,Yvelines,8,1,10.0,3.0,48.8332483875,2.04229462765
