COM,NCOM,NREG,F65-79,F80+,H65-79,H80+,latitude,longitude
40040,Beylongue,Nouvelle Aquitaine,27,18,36.0,14.0,43.9207244949,-0.8280091119
40041,Beyries,Nouvelle Aquitaine,9,9,11.0,3.0,43.5643183828,-0.639849466335
40042,Biarrotte,Nouvelle Aquitaine,17,6,26.0,2.0,43.5574062993,-1.27377772361
40043,Bias,Nouvelle Aquitaine,70,28,68.0,18.0,44.1347298395,-1.22934507034
40044,Biaudos,Nouvelle Aquitaine,68,23,65.0,16.0,43.5455674571,-1.31286654056
40046,Biscarrosse,Nouvelle Aquitaine,1783,713,1456.0,435.0,44.409080109,-1.1773616947
40046,Biscarrosse,Nouvelle Aquitaine,1783,713,1456.0,435.0,44.409080109,-1.1773616947
40047,Bonnegarde,Nouvelle Aquitaine,26,12,26.0,15.0,43.5640369667,-0.712916423938
40049,Bordères-et-Lamensans,Nouvelle Aquitaine,32,13,32.0,12.0,43.7774896377,-0.361022812651
40050,Bostens,Nouvelle Aquitaine,12,11,12.0,4.0,43.9697953116,-0.369044479854
40051,Bougue,Nouvelle Aquitaine,53,20,61.0,8.0,43.9036504711,-0.398154002649
40052,Bourdalat,Nouvelle Aquitaine,19,7,19.0,10.0,43.8313755668,-0.215429089042
40053,Bourriot-Bergonce,Nouvelle Aquitaine,20,22,40.0,9.0,44.1506739659,-0.213232956554
40054,Brassempouy,Nouvelle Aquitaine,28,8,21.0,8.0,43.6312997727,-0.701734631643
40055,Bretagne-de-Marsan,Nouvelle Aquitaine,105,108,99.0,46.0,43.8365888593,-0.46531772433
40056,Brocas,Nouvelle Aquitaine,68,44,62.0,23.0,44.0455210559,-0.542490022307
40057,Buanes,Nouvelle Aquitaine,21,7,21.0,3.0,43.7151108086,-0.422669583311
40058,Cachen,Nouvelle Aquitaine,27,4,29.0,5.0,44.0795116386,-0.417533535024
40059,Cagnotte,Nouvelle Aquitaine,66,19,54.0,21.0,43.6046856723,-1.07724977616
40060,Callen,Nouvelle Aquitaine,18,7,16.0,7.0,44.2849211801,-0.461582251262
40061,Campagne,Nouvelle Aquitaine,71,35,67.0,21.0,43.8621880955,-0.639177519978
40062,Campet-et-Lamolère,Nouvelle Aquitaine,19,7,24.0,2.0,43.9152250646,-0.58964747466
40063,Candresse,Nouvelle Aquitaine,70,23,75.0,15.0,43.7108557763,-0.979606796213
40064,Canenx-et-Réaut,Nouvelle Aquitaine,15,6,17.0,2.0,43.9990336487,-0.464721878442
40065,Capbreton,Nouvelle Aquitaine,1216,632,956.0,357.0,43.6323255498,-1.42907243956
40066,Carcarès-Sainte-Croix,Nouvelle Aquitaine,44,22,43.0,18.0,43.8551538602,-0.755745605984
40067,Carcen-Ponson,Nouvelle Aquitaine,52,28,45.0,16.0,43.871874652,-0.81936363917
40068,Cassen,Nouvelle Aquitaine,31,13,32.0,16.0,43.7598934223,-0.86548740659
40069,Castaignos-Souslens,Nouvelle Aquitaine,34,13,40.0,10.0,43.5873760564,-0.648925857691
40070,Castandet,Nouvelle Aquitaine,37,18,40.0,7.0,43.8073545404,-0.352224623353
40071,Castelnau-Chalosse,Nouvelle Aquitaine,42,31,44.0,21.0,43.6593581505,-0.852237101621
40072,Castelnau-Tursan,Nouvelle Aquitaine,19,8,21.0,6.0,43.6549167711,-0.403076530172
40073,Castelner,Nouvelle Aquitaine,10,7,9.0,5.0,43.5522725117,-0.591274524303
40074,Castel-Sarrazin,Nouvelle Aquitaine,40,21,33.0,15.0,43.6176642945,-0.787879351472
40075,Castets,Nouvelle Aquitaine,170,112,156.0,58.0,43.87403966,-1.14528108058
40076,Cauna,Nouvelle Aquitaine,34,16,40.0,9.0,43.782855551,-0.641043068936
40077,Cauneille,Nouvelle Aquitaine,67,34,64.0,15.0,43.5612550673,-1.0641894945
40078,Caupenne,Nouvelle Aquitaine,46,24,37.0,19.0,43.6842932274,-0.754439006059
40079,Cazalis,Nouvelle Aquitaine,10,8,14.0,5.0,43.6245965043,-0.66842783095
40080,Cazères-sur-l'Adour,Nouvelle Aquitaine,98,33,98.0,32.0,43.7643443034,-0.284507617354
40081,Cère,Nouvelle Aquitaine,27,11,29.0,10.0,43.9953544159,-0.546512240784
40082,Classun,Nouvelle Aquitaine,15,11,11.0,9.0,43.7152491166,-0.390818849951
40083,Clèdes,Nouvelle Aquitaine,10,8,11.0,3.0,43.6069139471,-0.374502586339
40084,Clermont,Nouvelle Aquitaine,66,23,53.0,17.0,43.6485435994,-0.909862046514
40085,Commensacq,Nouvelle Aquitaine,38,10,39.0,12.0,44.2128891183,-0.830607602619
40086,Coudures,Nouvelle Aquitaine,38,29,31.0,14.0,43.6880713339,-0.5043614536
40087,Créon-d'Armagnac,Nouvelle Aquitaine,32,10,44.0,8.0,43.9952890631,-0.0829196527802
40088,Dax,Nouvelle Aquitaine,2307,1588,1507.0,727.0,43.7006746973,-1.06014429759
40089,Doazit,Nouvelle Aquitaine,67,43,66.0,25.0,43.6926736265,-0.645863331273
40090,Donzacq,Nouvelle Aquitaine,48,23,44.0,19.0,43.6591843115,-0.806382992086
40091,Duhort-Bachen,Nouvelle Aquitaine,56,27,54.0,21.0,43.7174754402,-0.321523515178
40092,Dumes,Nouvelle Aquitaine,11,7,7.0,0.0,43.7040138261,-0.582352624037
40093,Escalans,Nouvelle Aquitaine,20,6,23.0,5.0,44.0058679413,0.0367153523007
40094,Escource,Nouvelle Aquitaine,73,26,70.0,16.0,44.1659417112,-1.04071046156
40095,Estibeaux,Nouvelle Aquitaine,64,19,50.0,17.0,43.6088546655,-0.910488790314
40096,Estigarde,Nouvelle Aquitaine,11,2,13.0,1.0,44.0367068447,-0.115899203716
40097,Eugénie-les-Bains,Nouvelle Aquitaine,45,22,42.0,16.0,43.6942772667,-0.382600517074
40098,Eyres-Moncube,Nouvelle Aquitaine,24,19,20.0,15.0,43.7148219031,-0.552172666549
40099,Fargues,Nouvelle Aquitaine,26,16,23.0,12.0,43.7251767308,-0.451258417068
40100,Le Frêche,Nouvelle Aquitaine,40,18,34.0,14.0,43.92543698,-0.244737215406
40101,Gaas,Nouvelle Aquitaine,35,14,33.0,14.0,43.6103431996,-1.04133365689
40102,Gabarret,Nouvelle Aquitaine,158,142,141.0,65.0,43.986768841,-0.00379328281561
40103,Gaillères,Nouvelle Aquitaine,41,19,46.0,13.0,43.9379918755,-0.3740739094
40104,Gamarde-les-Bains,Nouvelle Aquitaine,91,78,94.0,42.0,43.7278148495,-0.872597495596
40105,Garein,Nouvelle Aquitaine,24,17,25.0,10.0,44.0485811628,-0.649725235067
40106,Garrey,Nouvelle Aquitaine,12,5,10.0,10.0,43.6697782294,-0.899363081457
40108,Gastes,Nouvelle Aquitaine,69,34,64.0,18.0,44.3206614614,-1.19398557217
40109,Gaujacq,Nouvelle Aquitaine,41,33,40.0,14.0,43.6385051915,-0.741684144139
40110,Geaune,Nouvelle Aquitaine,68,61,65.0,30.0,43.6324028996,-0.365846748561
40111,Geloux,Nouvelle Aquitaine,53,21,51.0,12.0,43.9798766807,-0.640212463679
40112,Gibret,Nouvelle Aquitaine,5,8,6.0,8.0,43.6815268209,-0.82247563225
40113,Goos,Nouvelle Aquitaine,39,19,40.0,10.0,43.729775958,-0.916998152375
40114,Gourbera,Nouvelle Aquitaine,30,9,31.0,2.0,43.8077905469,-1.04783992391
40115,Gousse,Nouvelle Aquitaine,14,5,15.0,3.0,43.7741412631,-0.909077594702
40116,Gouts,Nouvelle Aquitaine,20,7,25.0,10.0,43.7784036794,-0.77835350511
40117,Grenade-sur-l'Adour,Nouvelle Aquitaine,212,122,175.0,78.0,43.792570586,-0.422528940509
40118,Habas,Nouvelle Aquitaine,126,68,130.0,41.0,43.5613150777,-0.932453413286
40119,Hagetmau,Nouvelle Aquitaine,551,287,437.0,152.0,43.6504279428,-0.590576524806
40120,Hastingues,Nouvelle Aquitaine,54,23,52.0,11.0,43.5160536898,-1.13714325683
40121,Hauriet,Nouvelle Aquitaine,21,12,26.0,10.0,43.732799424,-0.693297184159
40122,Haut-Mauco,Nouvelle Aquitaine,68,34,57.0,19.0,43.8292265274,-0.562242768558
40123,Herm,Nouvelle Aquitaine,106,20,113.0,14.0,43.8073328601,-1.12483470338
40124,Herré,Nouvelle Aquitaine,12,2,12.0,4.0,44.0211717099,-0.0373071311054
40125,Heugas,Nouvelle Aquitaine,123,49,132.0,36.0,43.6443078631,-1.08178746791
40126,Hinx,Nouvelle Aquitaine,169,71,158.0,62.0,43.7095931585,-0.938441196059
40127,Hontanx,Nouvelle Aquitaine,48,23,42.0,19.0,43.815442383,-0.26010710402
40128,Horsarrieu,Nouvelle Aquitaine,74,28,76.0,14.0,43.6877129762,-0.601086715488
40129,Josse,Nouvelle Aquitaine,49,18,56.0,10.0,43.6448421155,-1.23659908302
40130,Labastide-Chalosse,Nouvelle Aquitaine,15,7,11.0,4.0,43.6151282559,-0.607305517839
40131,Labastide-d'Armagnac,Nouvelle Aquitaine,91,74,76.0,39.0,43.9476376722,-0.17524551528
40132,Labatut,Nouvelle Aquitaine,128,51,113.0,39.0,43.5522821806,-0.998234258589
40133,Labenne,Nouvelle Aquitaine,491,275,453.0,152.0,43.5956638895,-1.42969814773
40134,Labouheyre,Nouvelle Aquitaine,246,107,254.0,59.0,44.2202753645,-0.906919616539
40135,Labrit,Nouvelle Aquitaine,87,75,72.0,35.0,44.1262391646,-0.564277292069
40136,Lacajunte,Nouvelle Aquitaine,7,7,10.0,4.0,43.5898300632,-0.418995024146
40137,Lacquy,Nouvelle Aquitaine,19,12,23.0,5.0,43.9565859062,-0.285182615294
40138,Lacrabe,Nouvelle Aquitaine,21,11,19.0,8.0,43.6100626829,-0.592429512966
40139,Laglorieuse,Nouvelle Aquitaine,45,15,52.0,11.0,43.8644095018,-0.395751072937
40140,Lagrange,Nouvelle Aquitaine,22,5,18.0,9.0,43.9663777626,-0.0809775646535
40141,Lahosse,Nouvelle Aquitaine,26,12,27.0,6.0,43.7126711981,-0.788723585467
40142,Laluque,Nouvelle Aquitaine,69,34,68.0,29.0,43.8510297418,-0.986364609887
40143,Lamothe,Nouvelle Aquitaine,26,11,23.0,6.0,43.7965160092,-0.660546557515
40144,Larbey,Nouvelle Aquitaine,19,10,25.0,4.0,43.7034733507,-0.734220023815
40145,Larrivière-Saint-Savin,Nouvelle Aquitaine,54,30,56.0,12.0,43.7552492766,-0.424559880021
40146,Latrille,Nouvelle Aquitaine,13,8,14.0,6.0,43.6327875774,-0.290847872857
40147,Laurède,Nouvelle Aquitaine,27,18,28.0,11.0,43.7562133962,-0.789651425061
40148,Lauret,Nouvelle Aquitaine,6,6,8.0,3.0,43.5638042916,-0.328125320173
40149,Lencouacq,Nouvelle Aquitaine,36,20,49.0,15.0,44.1499967564,-0.390748526935
40150,Léon,Nouvelle Aquitaine,233,107,220.0,65.0,43.8492680925,-1.28087921075
40151,Lesgor,Nouvelle Aquitaine,31,10,38.0,9.0,43.8580379497,-0.908058109824
40152,Lesperon,Nouvelle Aquitaine,93,41,89.0,26.0,43.9630085483,-1.07688098141
40153,Le Leuy,Nouvelle Aquitaine,24,8,22.0,6.0,43.8190060423,-0.652363549526
40154,Lévignacq,Nouvelle Aquitaine,43,19,30.0,16.0,44.009843871,-1.15331315193
40155,Linxe,Nouvelle Aquitaine,152,68,136.0,49.0,43.9292438732,-1.21865314425
40156,Liposthey,Nouvelle Aquitaine,27,13,35.0,4.0,44.3085319978,-0.885914043691
40157,Lit-et-Mixe,Nouvelle Aquitaine,231,111,201.0,63.0,44.0200072678,-1.2760654515
40158,Losse,Nouvelle Aquitaine,37,15,41.0,8.0,44.09500776,-0.0901039836208
40159,Louer,Nouvelle Aquitaine,17,11,18.0,3.0,43.7564807293,-0.890892690652
40160,Lourquen,Nouvelle Aquitaine,11,13,15.0,9.0,43.7319897674,-0.793463231872
40161,Lubbon,Nouvelle Aquitaine,10,8,10.0,8.0,44.1156975996,-0.0167335813164
40162,Lucbardez-et-Bargues,Nouvelle Aquitaine,26,16,27.0,9.0,43.9749786498,-0.410271763085
40163,Lüe,Nouvelle Aquitaine,58,13,56.0,11.0,44.2377202505,-0.9809457884
40164,Retjons,Nouvelle Aquitaine,30,10,26.0,16.0,44.1358553322,-0.302200932273
40165,Luglon,Nouvelle Aquitaine,31,10,40.0,12.0,44.083457314,-0.724837867165
40166,Lussagnet,Nouvelle Aquitaine,8,2,3.0,4.0,43.774245256,-0.232415581474
40167,Luxey,Nouvelle Aquitaine,85,66,64.0,27.0,44.2207948584,-0.515670146445
40168,Magescq,Nouvelle Aquitaine,142,68,158.0,37.0,43.7734560223,-1.19972400188
40169,Maillas,Nouvelle Aquitaine,12,7,11.0,4.0,44.2130883384,-0.177666855648
40170,Maillères,Nouvelle Aquitaine,22,6,21.0,4.0,44.0265516785,-0.442069606179
40171,Mano,Nouvelle Aquitaine,8,5,20.0,2.0,44.425096568,-0.665908613551
40172,Mant,Nouvelle Aquitaine,26,14,25.0,5.0,43.5916606333,-0.502752256257
40173,Marpaps,Nouvelle Aquitaine,8,6,6.0,6.0,43.5732792701,-0.680116391217
40174,Mauries,Nouvelle Aquitaine,3,2,5.0,1.0,43.6151264193,-0.336068922344
40175,Maurrin,Nouvelle Aquitaine,29,26,33.0,14.0,43.825810397,-0.37207191745
40176,Mauvezin-d'Armagnac,Nouvelle Aquitaine,18,2,17.0,2.0,43.958814539,-0.131561949481
40177,Maylis,Nouvelle Aquitaine,27,16,30.0,13.0,43.693003181,-0.700079393802
40178,Mazerolles,Nouvelle Aquitaine,61,20,70.0,10.0,43.8855485291,-0.435459254424
40179,Mées,Nouvelle Aquitaine,140,63,141.0,36.0,43.7103483825,-1.12243161714
40180,Meilhan,Nouvelle Aquitaine,103,38,93.0,29.0,43.859612287,-0.695576864864
40181,Messanges,Nouvelle Aquitaine,104,30,107.0,22.0,43.811704392,-1.36380228548
40182,Mézos,Nouvelle Aquitaine,97,51,92.0,46.0,44.0869839413,-1.13332774767
40183,Mimbaste,Nouvelle Aquitaine,85,55,83.0,32.0,43.646688515,-0.958884857354
40184,Mimizan,Nouvelle Aquitaine,934,536,764.0,307.0,44.1890027231,-1.24571912607
40185,Miramont-Sensacq,Nouvelle Aquitaine,37,19,32.0,30.0,43.5937272264,-0.321552356121
40186,Misson,Nouvelle Aquitaine,54,34,55.0,16.0,43.5841785714,-0.958405767864
40187,Moliets-et-Maa,Nouvelle Aquitaine,98,26,98.0,20.0,43.8581452244,-1.36096901357
40188,Momuy,Nouvelle Aquitaine,34,17,34.0,14.0,43.616711786,-0.63979012639
40189,Monget,Nouvelle Aquitaine,7,3,8.0,6.0,43.5593376119,-0.534718563495
40190,Monségur,Nouvelle Aquitaine,34,15,28.0,11.0,43.6151818106,-0.545319135414
40191,Montaut,Nouvelle Aquitaine,40,29,50.0,16.0,43.7283439402,-0.656045169398
40192,Mont-de-Marsan,Nouvelle Aquitaine,2453,1352,1911.0,732.0,43.899361404,-0.490722577455
40193,Montégut,Nouvelle Aquitaine,6,4,8.0,1.0,43.8736591774,-0.204038258587
40194,Montfort-en-Chalosse,Nouvelle Aquitaine,112,104,101.0,39.0,43.7042977993,-0.836338362892
40195,Montgaillard,Nouvelle Aquitaine,46,17,49.0,15.0,43.7574145049,-0.480089194679
40196,Montsoué,Nouvelle Aquitaine,34,29,44.0,16.0,43.7303405646,-0.506109191151
40197,Morcenx-la-Nouvelle,Nouvelle Aquitaine,564,357,491.0,199.0,44.0410936254,-0.888623636398
40198,Morganx,Nouvelle Aquitaine,18,5,23.0,2.0,43.6038610111,-0.572539507338
40199,Mouscardès,Nouvelle Aquitaine,18,9,21.0,7.0,43.5892643922,-0.884133125413
40200,Moustey,Nouvelle Aquitaine,66,23,58.0,23.0,44.3882918763,-0.750880080586
40201,Mugron,Nouvelle Aquitaine,136,126,119.0,67.0,43.7412885635,-0.752690282166
40202,Narrosse,Nouvelle Aquitaine,306,103,287.0,66.0,43.6936975467,-1.00852335605
40203,Nassiet,Nouvelle Aquitaine,32,14,33.0,11.0,43.5984910447,-0.68911731976
40204,Nerbis,Nouvelle Aquitaine,17,10,23.0,6.0,43.7508546584,-0.723255362157
40205,Nousse,Nouvelle Aquitaine,23,9,22.0,5.0,43.7218796772,-0.822154069593
40206,Oeyregave,Nouvelle Aquitaine,25,15,26.0,12.0,43.5277445568,-1.09893426227
40207,Oeyreluy,Nouvelle Aquitaine,129,42,114.0,40.0,43.6725909194,-1.07802745569
40208,Onard,Nouvelle Aquitaine,31,11,21.0,7.0,43.7780268218,-0.832303249153
40209,Ondres,Nouvelle Aquitaine,480,171,423.0,117.0,43.5663586756,-1.45381098217
40210,Onesse-Laharie,Nouvelle Aquitaine,113,89,106.0,33.0,44.0721406576,-1.02598711756
40210,Onesse-Laharie,Nouvelle Aquitaine,113,89,106.0,33.0,44.0721406576,-1.02598711756
40211,Orist,Nouvelle Aquitaine,50,16,54.0,16.0,43.6383171694,-1.17398532413
40212,Orthevielle,Nouvelle Aquitaine,88,40,76.0,21.0,43.5643205172,-1.14690876609
40213,Orx,Nouvelle Aquitaine,44,13,42.0,13.0,43.6053566765,-1.37144651708
40214,Ossages,Nouvelle Aquitaine,43,14,41.0,19.0,43.5579537208,-0.878000230136
40215,Ousse-Suzan,Nouvelle Aquitaine,22,9,21.0,5.0,43.9458730259,-0.752515437356
40216,Ozourt,Nouvelle Aquitaine,16,13,13.0,7.0,43.657983448,-0.878099266646
40217,Parentis-en-Born,Nouvelle Aquitaine,572,273,506.0,148.0,44.3452523952,-1.06520105528
40218,Parleboscq,Nouvelle Aquitaine,53,21,56.0,18.0,43.9367664838,0.0351952892185
40219,Payros-Cazautets,Nouvelle Aquitaine,6,5,8.0,1.0,43.6256324466,-0.398159744539
40220,Pécorade,Nouvelle Aquitaine,9,3,10.0,5.0,43.6526242317,-0.360728054461
40221,Perquie,Nouvelle Aquitaine,34,14,34.0,13.0,43.8652740787,-0.259063965036
40222,Pey,Nouvelle Aquitaine,66,31,48.0,13.0,43.6159999554,-1.20840982876
40223,Peyre,Nouvelle Aquitaine,22,11,20.0,6.0,43.571666656,-0.557762855365
40224,Peyrehorade,Nouvelle Aquitaine,371,208,323.0,103.0,43.5583873014,-1.10698952951
40225,Philondenx,Nouvelle Aquitaine,16,12,18.0,7.0,43.5680469696,-0.429300751849
40226,Pimbo,Nouvelle Aquitaine,16,8,21.0,5.0,43.577275978,-0.376833921206
40227,Pissos,Nouvelle Aquitaine,125,95,134.0,58.0,44.2958433032,-0.780642494163
40227,Pissos,Nouvelle Aquitaine,125,95,134.0,58.0,44.2958433032,-0.780642494163
40228,Pomarez,Nouvelle Aquitaine,133,123,130.0,52.0,43.6222065603,-0.839267500115
40229,Pontenx-les-Forges,Nouvelle Aquitaine,151,43,142.0,40.0,44.2548041372,-1.08797105865
40230,Pontonx-sur-l'Adour,Nouvelle Aquitaine,228,142,191.0,73.0,43.7980252651,-0.940526888731
40231,Port-de-Lanne,Nouvelle Aquitaine,100,39,96.0,27.0,43.567591642,-1.17971224774
40232,Poudenx,Nouvelle Aquitaine,25,10,29.0,4.0,43.5834078234,-0.591490517984
40233,Pouillon,Nouvelle Aquitaine,282,199,258.0,114.0,43.606586426,-1.00135872585
40234,Pouydesseaux,Nouvelle Aquitaine,45,23,49.0,14.0,43.9875783387,-0.350021938022
40235,Poyanne,Nouvelle Aquitaine,36,25,47.0,8.0,43.7536761163,-0.815720310969
40236,Poyartin,Nouvelle Aquitaine,59,30,61.0,25.0,43.6881465627,-0.865094526104
40237,Préchacq-les-Bains,Nouvelle Aquitaine,51,25,52.0,13.0,43.7563106359,-0.919468711064
40238,Pujo-le-Plan,Nouvelle Aquitaine,52,19,50.0,12.0,43.8618194805,-0.342281346691
40239,Puyol-Cazalet,Nouvelle Aquitaine,9,9,8.0,6.0,43.6054018969,-0.401096682723
40240,Renung,Nouvelle Aquitaine,32,17,42.0,13.0,43.7467796821,-0.368876062066
40242,Rimbez-et-Baudiets,Nouvelle Aquitaine,11,4,13.0,1.0,44.0564510689,0.0490737699359
40243,Rion-des-Landes,Nouvelle Aquitaine,254,163,244.0,85.0,43.9348192825,-0.933954728483
40244,Rivière-Saas-et-Gourby,Nouvelle Aquitaine,80,36,73.0,21.0,43.6990141458,-1.17252770868
40245,Roquefort,Nouvelle Aquitaine,168,184,138.0,98.0,44.0367351546,-0.326573945505
40246,Sabres,Nouvelle Aquitaine,104,86,98.0,30.0,44.1461218641,-0.734828540641
40247,Saint-Agnet,Nouvelle Aquitaine,11,6,14.0,8.0,43.605692176,-0.271537689033
40248,Saint-André-de-Seignanx,Nouvelle Aquitaine,132,42,137.0,21.0,43.5655733874,-1.35841255114
40249,Saint-Aubin,Nouvelle Aquitaine,34,25,39.0,15.0,43.7176125498,-0.720049420031
40250,Saint-Avit,Nouvelle Aquitaine,52,14,61.0,10.0,43.945079707,-0.45860276452
40251,Saint-Barthélemy,Nouvelle Aquitaine,22,6,22.0,8.0,43.5201160694,-1.33110280888
40252,Sainte-Colombe,Nouvelle Aquitaine,40,17,38.0,12.0,43.6810025684,-0.556768147827
40253,Saint-Cricq-Chalosse,Nouvelle Aquitaine,55,22,49.0,14.0,43.6542973883,-0.676258119211
40254,Saint-Cricq-du-Gave,Nouvelle Aquitaine,38,19,35.0,15.0,43.5260659136,-1.01128645377
40255,Saint-Cricq-Villeneuve,Nouvelle Aquitaine,35,17,35.0,17.0,43.9004132095,-0.350052068781
40256,Saint-Étienne-d'Orthe,Nouvelle Aquitaine,56,19,51.0,19.0,43.5896884243,-1.18697310553
40257,Sainte-Eulalie-en-Born,Nouvelle Aquitaine,123,33,155.0,23.0,44.2779759643,-1.21402011254
40258,Sainte-Foy,Nouvelle Aquitaine,12,5,11.0,3.0,43.9353210525,-0.326805898415
40259,Saint-Gein,Nouvelle Aquitaine,35,13,43.0,9.0,43.831513719,-0.306151041119
40260,Saint-Geours-d'Auribat,Nouvelle Aquitaine,21,12,33.0,12.0,43.7550006241,-0.841178765033
40261,Saint-Geours-de-Maremne,Nouvelle Aquitaine,185,92,195.0,58.0,43.6867582506,-1.23612727414
40262,Saint-Gor,Nouvelle Aquitaine,36,10,34.0,7.0,44.0704357947,-0.23554160647
40263,Saint-Jean-de-Lier,Nouvelle Aquitaine,26,8,29.0,9.0,43.7848343729,-0.880086131984
40264,Saint-Jean-de-Marsacq,Nouvelle Aquitaine,109,43,102.0,31.0,43.6185869716,-1.26201301334
40265,Saint-Julien-d'Armagnac,Nouvelle Aquitaine,15,2,20.0,4.0,43.9932669722,-0.139358278306
40266,Saint-Julien-en-Born,Nouvelle Aquitaine,172,94,165.0,46.0,44.0910922901,-1.24835443544
40267,Saint-Justin,Nouvelle Aquitaine,101,45,97.0,36.0,43.998003454,-0.23036582936
40268,Saint-Laurent-de-Gosse,Nouvelle Aquitaine,45,16,48.0,17.0,43.5213103938,-1.28404719869
40269,Saint-Lon-les-Mines,Nouvelle Aquitaine,105,47,111.0,28.0,43.6208174786,-1.13368115341
40270,Saint-Loubouer,Nouvelle Aquitaine,37,19,44.0,19.0,43.6802066346,-0.418381695842
40271,Sainte-Marie-de-Gosse,Nouvelle Aquitaine,70,33,73.0,23.0,43.5519446169,-1.23258094215
40272,Saint-Martin-de-Hinx,Nouvelle Aquitaine,97,43,103.0,26.0,43.5813482178,-1.27728349893
40273,Saint-Martin-de-Seignanx,Nouvelle Aquitaine,453,270,397.0,144.0,43.5323882683,-1.38747903614
40274,Saint-Martin-d'Oney,Nouvelle Aquitaine,90,38,104.0,35.0,43.9290627258,-0.652177788305
40275,Saint-Maurice-sur-Adour,Nouvelle Aquitaine,55,20,54.0,9.0,43.7918644129,-0.466687909034
40276,Saint-Michel-Escalus,Nouvelle Aquitaine,35,11,54.0,10.0,43.8816211281,-1.25173443274
40277,Saint-Pandelon,Nouvelle Aquitaine,65,31,78.0,16.0,43.66874805,-1.03963619936
40278,Saint-Paul-en-Born,Nouvelle Aquitaine,96,31,114.0,21.0,44.2009953973,-1.15027990694
40279,Saint-Paul-lès-Dax,Nouvelle Aquitaine,1629,799,1192.0,406.0,43.7464083139,-1.08127980711
40280,Saint-Perdon,Nouvelle Aquitaine,105,30,82.0,25.0,43.876642393,-0.592344644048
40281,Saint-Pierre-du-Mont,Nouvelle Aquitaine,762,389,629.0,185.0,43.8710155534,-0.526374406295
40282,Saint-Sever,Nouvelle Aquitaine,445,309,347.0,156.0,43.7612851719,-0.566351543475
40283,Saint-Vincent-de-Paul,Nouvelle Aquitaine,242,195,235.0,86.0,43.7664540568,-1.00192615246
40284,Saint-Vincent-de-Tyrosse,Nouvelle Aquitaine,769,435,596.0,236.0,43.659126452,-1.30038486512
40285,Saint-Yaguen,Nouvelle Aquitaine,48,23,54.0,21.0,43.9021086709,-0.742102443672
40286,Samadet,Nouvelle Aquitaine,99,66,91.0,35.0,43.6301574528,-0.49120862479
40287,Sanguinet,Nouvelle Aquitaine,361,146,362.0,82.0,44.4778702748,-1.06434519608
40288,Sarbazan,Nouvelle Aquitaine,93,46,74.0,37.0,44.0138235777,-0.311945706682
40289,Sarraziet,Nouvelle Aquitaine,18,6,13.0,1.0,43.7057325416,-0.501112212066
40290,Sarron,Nouvelle Aquitaine,12,5,13.0,2.0,43.5898061385,-0.266240073155
40291,Saubion,Nouvelle Aquitaine,157,31,139.0,32.0,43.6734751398,-1.33295419507
40292,Saubrigues,Nouvelle Aquitaine,123,38,140.0,25.0,43.6077345999,-1.32232554723
40293,Saubusse,Nouvelle Aquitaine,73,33,66.0,28.0,43.6688378118,-1.18625608435
40294,Saugnac-et-Cambran,Nouvelle Aquitaine,156,50,146.0,33.0,43.6729991208,-0.98928168376
40295,Saugnac-et-Muret,Nouvelle Aquitaine,56,34,61.0,22.0,44.3899336803,-0.855507920611
40296,Seignosse,Nouvelle Aquitaine,368,171,318.0,125.0,43.7021964029,-1.3970873051
40297,Le Sen,Nouvelle Aquitaine,18,7,18.0,4.0,44.1436565656,-0.50070045838
40298,Serres-Gaston,Nouvelle Aquitaine,28,9,36.0,7.0,43.6658680832,-0.522780253556
40299,Serreslous-et-Arribans,Nouvelle Aquitaine,16,6,17.0,5.0,43.6646772072,-0.643699359911
40300,Seyresse,Nouvelle Aquitaine,84,28,76.0,27.0,43.6832312889,-1.06040363915
40301,Siest,Nouvelle Aquitaine,6,2,7.0,1.0,43.650022681,-1.13330295872
40303,Solférino,Nouvelle Aquitaine,28,9,32.0,4.0,44.1265617122,-0.900366369017
40304,Soorts-Hossegor,Nouvelle Aquitaine,532,321,480.0,212.0,43.6675688674,-1.41245896656
40305,Sorbets,Nouvelle Aquitaine,16,7,22.0,5.0,43.6409732133,-0.325945522623
40306,Sorde-l'Abbaye,Nouvelle Aquitaine,51,39,51.0,22.0,43.5226484038,-1.04772749452
40307,Sore,Nouvelle Aquitaine,94,82,110.0,42.0,44.3064675641,-0.611382672476
40308,Sort-en-Chalosse,Nouvelle Aquitaine,99,24,92.0,29.0,43.6822168772,-0.92522663968
40309,Souprosse,Nouvelle Aquitaine,98,89,95.0,53.0,43.792726714,-0.716735897141
